,taxpayer_id,location,economic_sector,entity_type,beneficial_owners,registration_date,size,norm_size,size_category
8664,P8564,Nakuru,Education,Non-Individual,['A0075'],03/04/2009,2.064613855,0.000104382,large
8665,P8565,Machakos,Education,Non-Individual,"['A0086', 'A0097']",05/07/2011,1.748642976,8.84E-05,medium
8666,P8566,Kitale,Waste Management,Non-Individual,"['A0041', 'A0056']",18/02/2023,1.335720938,6.75E-05,small
8667,P8567,Nakuru,ICT,Non-Individual,"['A0058', 'A0031']",04/07/2008,3.882339538,0.000196282,large
8668,P8568,Meru,Manufacturing,Non-Individual,"['A0015', 'A0092', 'A0084']",25/05/2015,1.803494782,9.12E-05,medium
8669,P8569,Machakos,Transportation,Non-Individual,"['A0032', 'A0089', 'A0007']",21/03/2016,1.058045479,5.35E-05,micro
8670,P8570,Kisumu,Mining & Quarrying,Non-Individual,['A0050'],29/05/2016,1.155501588,5.84E-05,small
8671,P8571,Nyeri,Mining & Quarrying,Non-Individual,['A0064'],26/03/2017,3.251339368,0.000164381,large
8672,P8572,Mombasa,Manufacturing,Non-Individual,"['A0053', 'A0100']",30/06/2018,3.081370562,0.000155787,large
8673,P8573,Nyeri,Telecommunications,Non-Individual,['A0070'],22/11/2009,1.773779914,8.97E-05,medium
8674,P8574,Nairobi,Waste Management,Non-Individual,['A0054'],22/12/2005,1.044414882,5.28E-05,micro
8675,P8575,Machakos,Hospitality,Non-Individual,['A0053'],23/03/2019,1.116931368,5.65E-05,micro
8676,P8576,Nyeri,Legal & Professional Services,Non-Individual,['A0096'],24/06/2019,2.057296651,0.000104012,large
8677,P8577,Nakuru,Energy,Non-Individual,"['A0065', 'A0008']",17/04/2013,1.014752177,5.13E-05,micro
8678,P8578,Kisumu,Water & Sanitation,Non-Individual,"['A0018', 'A0005', 'A0100']",05/10/2019,3.224601147,0.000163029,large
8679,P8579,Nairobi,Healthcare,Non-Individual,"['A0090', 'A0030']",28/06/2011,1.909273024,9.65E-05,medium
8680,P8580,Eldoret,Healthcare,Non-Individual,"['A0039', 'A0085']",14/02/2009,1.066323633,5.39E-05,micro
8681,P8581,Meru,Arts & Culture,Non-Individual,"['A0067', 'A0063', 'A0020']",08/04/2014,2.125496175,0.00010746,large
8682,P8582,Thika,Real Estate,Non-Individual,"['A0067', 'A0093', 'A0011']",16/10/2021,1.763680681,8.92E-05,medium
8683,P8583,Thika,Construction,Non-Individual,"['A0021', 'A0016']",11/06/2015,2.665757572,0.000134775,large
8684,P8584,Thika,Agriculture,Non-Individual,"['A0044', 'A0041']",04/05/2023,2.086629264,0.000105495,large
8685,P8585,Kericho,Energy,Non-Individual,"['A0082', 'A0034', 'A0083']",05/10/2017,1.088494177,5.50E-05,micro
8686,P8586,Garissa,Telecommunications,Non-Individual,"['A0014', 'A0020', 'A0092']",03/01/2018,1.072000078,5.42E-05,micro
8687,P8587,Nairobi,Manufacturing,Non-Individual,"['A0035', 'A0018']",15/08/2022,1.822616497,9.21E-05,medium
8688,P8588,Eldoret,Mining & Quarrying,Non-Individual,"['A0093', 'A0073', 'A0092']",08/09/2021,1.012169244,5.12E-05,micro
8689,P8589,Garissa,Energy,Non-Individual,"['A0032', 'A0043']",11/07/2021,1.127570689,5.70E-05,micro
8690,P8590,Meru,ICT,Non-Individual,"['A0047', 'A0086']",25/12/2006,1.041681627,5.27E-05,micro
8691,P8591,Kisumu,Finance,Non-Individual,['A0059'],25/11/2024,5.527142399,0.00027944,large
8692,P8592,Mombasa,Education,Non-Individual,['A0035'],05/08/2012,1.031098639,5.21E-05,micro
8693,P8593,Meru,Telecommunications,Non-Individual,"['A0100', 'A0058']",28/10/2023,1.089848905,5.51E-05,micro
8694,P8594,Kisumu,Healthcare,Non-Individual,"['A0016', 'A0037', 'A0038']",15/11/2015,2.529173271,0.000127869,large
8695,P8595,Nakuru,Agriculture,Non-Individual,"['A0018', 'A0040']",22/05/2011,1.378120198,6.97E-05,small
8696,P8596,Nakuru,Hospitality,Non-Individual,['A0009'],16/04/2006,1.337865245,6.76E-05,small
8697,P8597,Kericho,Manufacturing,Non-Individual,['A0060'],24/03/2017,1.022125769,5.17E-05,micro
8698,P8598,Kericho,ICT,Non-Individual,['A0010'],05/01/2009,1.327074486,6.71E-05,small
8699,P8599,Nairobi,Security Services,Non-Individual,"['A0042', 'A0013', 'A0005']",23/06/2022,2.068015809,0.000104554,large
8700,P8600,Meru,ICT,Non-Individual,['A0082'],26/12/2011,1.049932566,5.31E-05,micro
8701,P8601,Kisumu,Security Services,Non-Individual,"['A0070', 'A0033', 'A0032']",24/04/2019,1.607783279,8.13E-05,medium
8702,P8602,Kitale,Arts & Culture,Non-Individual,"['A0045', 'A0031']",18/12/2019,1.328466424,6.72E-05,small
8703,P8603,Kisumu,Water & Sanitation,Non-Individual,"['A0059', 'A0025']",03/11/2010,1.635345161,8.27E-05,medium
8704,P8604,Machakos,Arts & Culture,Non-Individual,['A0037'],02/07/2019,1.93876674,9.80E-05,medium
8705,P8605,Garissa,Manufacturing,Non-Individual,"['A0058', 'A0008', 'A0016']",29/03/2017,1.405319598,7.10E-05,small
8706,P8606,Meru,Arts & Culture,Non-Individual,"['A0062', 'A0097']",06/08/2011,1.028009607,5.20E-05,micro
8707,P8607,Meru,Security Services,Non-Individual,"['A0004', 'A0037']",16/07/2005,3.328998048,0.000168307,large
8708,P8608,Nyeri,ICT,Non-Individual,['A0007'],21/12/2011,2.379823392,0.000120319,large
8709,P8609,Machakos,Energy,Non-Individual,"['A0004', 'A0079']",18/08/2018,1.386308064,7.01E-05,small
8710,P8610,Eldoret,Legal & Professional Services,Non-Individual,"['A0024', 'A0042']",07/05/2020,1.313105794,6.64E-05,small
8711,P8611,Garissa,Wholesale Trade,Non-Individual,['A0003'],09/12/2011,1.09519859,5.54E-05,micro
8712,P8612,Machakos,Public Administration,Non-Individual,['A0047'],24/07/2008,1.023540125,5.17E-05,micro
8713,P8613,Nairobi,Public Administration,Non-Individual,"['A0061', 'A0020', 'A0083']",02/05/2012,2.474220905,0.000125091,large
8714,P8614,Thika,Wholesale Trade,Non-Individual,"['A0099', 'A0043']",01/08/2014,1.190999015,6.02E-05,small
8715,P8615,Kericho,Finance,Non-Individual,['A0049'],16/06/2013,1.000572821,5.06E-05,micro
8716,P8616,Kisumu,Hospitality,Non-Individual,"['A0059', 'A0072']",08/02/2023,1.038500351,5.25E-05,micro
8717,P8617,Kericho,Finance,Non-Individual,['A0035'],11/12/2015,1.647431937,8.33E-05,medium
8718,P8618,Nakuru,Transportation,Non-Individual,['A0064'],28/07/2023,2.638090792,0.000133376,large
8719,P8619,Garissa,Transportation,Non-Individual,"['A0098', 'A0075']",18/09/2008,1.152686038,5.83E-05,small
8720,P8620,Meru,Education,Non-Individual,"['A0081', 'A0083']",27/06/2015,2.858724957,0.000144531,large
8721,P8621,Meru,Arts & Culture,Non-Individual,['A0070'],28/05/2010,1.80424186,9.12E-05,medium
8722,P8622,Machakos,Legal & Professional Services,Non-Individual,"['A0085', 'A0086']",03/12/2013,1.061778398,5.37E-05,micro
8723,P8623,Thika,Construction,Non-Individual,['A0040'],10/09/2011,2.13338341,0.000107859,large
8724,P8624,Mombasa,Water & Sanitation,Non-Individual,"['A0083', 'A0061', 'A0014']",30/01/2006,1.234270348,6.24E-05,small
8725,P8625,Kisumu,Public Administration,Non-Individual,"['A0068', 'A0025']",03/04/2023,1.344597368,6.80E-05,small
8726,P8626,Kitale,Public Administration,Non-Individual,"['A0014', 'A0072', 'A0021']",06/08/2020,1.078646428,5.45E-05,micro
8727,P8627,Nakuru,Education,Non-Individual,"['A0057', 'A0095', 'A0089']",20/07/2018,1.552066445,7.85E-05,medium
8728,P8628,Eldoret,Arts & Culture,Non-Individual,"['A0071', 'A0072']",11/11/2022,2.770466275,0.000140069,large
8729,P8629,Mombasa,Public Administration,Non-Individual,"['A0022', 'A0060', 'A0082']",01/08/2014,1.702172509,8.61E-05,medium
8730,P8630,Mombasa,Healthcare,Non-Individual,"['A0092', 'A0035', 'A0039']",19/12/2019,3.073663092,0.000155398,large
8731,P8631,Nyeri,Water & Sanitation,Non-Individual,"['A0094', 'A0023']",10/02/2010,1.757548121,8.89E-05,medium
8732,P8632,Nyeri,Healthcare,Non-Individual,"['A0030', 'A0012', 'A0074']",19/03/2017,1.658216285,8.38E-05,medium
8733,P8633,Machakos,Waste Management,Non-Individual,['A0005'],16/08/2021,1.141105904,5.77E-05,micro
8734,P8634,Kericho,Legal & Professional Services,Non-Individual,['A0094'],19/02/2018,1.456639911,7.36E-05,medium
8735,P8635,Meru,Hospitality,Non-Individual,['A0078'],30/01/2016,1.28021428,6.47E-05,small
8736,P8636,Meru,Security Services,Non-Individual,"['A0033', 'A0048']",12/05/2017,5.359419063,0.00027096,large
8737,P8637,Meru,Finance,Non-Individual,['A0031'],03/08/2008,1.204973971,6.09E-05,small
8738,P8638,Machakos,Hospitality,Non-Individual,['A0001'],24/02/2007,1.269592486,6.42E-05,small
8739,P8639,Nairobi,Retail,Non-Individual,"['A0015', 'A0082', 'A0043']",25/01/2019,1.135903362,5.74E-05,micro
8740,P8640,Garissa,Construction,Non-Individual,['A0012'],28/02/2013,1.162959955,5.88E-05,small
8741,P8641,Mombasa,Hospitality,Non-Individual,['A0097'],09/06/2010,1.548768401,7.83E-05,medium
8742,P8642,Meru,Hospitality,Non-Individual,"['A0085', 'A0015']",24/03/2020,4.733620781,0.000239321,large
8743,P8643,Nairobi,Waste Management,Non-Individual,['A0066'],30/05/2017,1.298014251,6.56E-05,small
8744,P8644,Kisumu,Entertainment & Media,Non-Individual,['A0019'],08/01/2006,1.137256992,5.75E-05,micro
8745,P8645,Mombasa,Water & Sanitation,Non-Individual,['A0048'],05/05/2018,7.917289028,0.000400281,large
8746,P8646,Nairobi,Construction,Non-Individual,"['A0100', 'A0043']",07/02/2009,1.170356272,5.92E-05,small
8747,P8647,Eldoret,Construction,Non-Individual,"['A0028', 'A0033', 'A0071']",16/11/2019,1.35817527,6.87E-05,small
8748,P8648,Thika,Energy,Non-Individual,"['A0055', 'A0085']",26/11/2017,3.99172836,0.000201813,large
8749,P8649,Kitale,Retail,Non-Individual,"['A0024', 'A0054', 'A0084']",25/06/2020,1.409386362,7.13E-05,medium
8750,P8650,Garissa,Wholesale Trade,Non-Individual,['A0030'],11/11/2021,1.328825613,6.72E-05,small
8751,P8651,Thika,Hospitality,Non-Individual,"['A0019', 'A0090', 'A0063']",31/05/2023,1.212397952,6.13E-05,small
8752,P8652,Nakuru,Public Administration,Non-Individual,['A0066'],08/05/2010,1.007022837,5.09E-05,micro
8753,P8653,Kericho,Construction,Non-Individual,"['A0097', 'A0068']",12/05/2013,1.30730162,6.61E-05,small
8754,P8654,Nakuru,Entertainment & Media,Non-Individual,['A0050'],31/10/2011,1.007026398,5.09E-05,micro
8755,P8655,Mombasa,Mining & Quarrying,Non-Individual,"['A0060', 'A0091']",19/01/2019,1.703595422,8.61E-05,medium
8756,P8656,Kitale,Water & Sanitation,Non-Individual,['A0075'],22/02/2015,1.408125309,7.12E-05,small
8757,P8657,Kericho,ICT,Non-Individual,['A0078'],15/12/2016,2.100356258,0.000106189,large
8758,P8658,Nakuru,Manufacturing,Non-Individual,['A0045'],17/01/2006,1.17990334,5.97E-05,small
8759,P8659,Kitale,Public Administration,Non-Individual,"['A0012', 'A0002', 'A0083']",21/03/2005,1.136760222,5.75E-05,micro
8760,P8660,Meru,Transportation,Non-Individual,"['A0083', 'A0016', 'A0067']",27/09/2017,1.119769661,5.66E-05,micro
8761,P8661,Kisumu,Construction,Non-Individual,"['A0091', 'A0027', 'A0041']",14/07/2013,5.001174326,0.000252848,large
8762,P8662,Thika,Security Services,Non-Individual,"['A0003', 'A0054', 'A0046']",10/07/2024,2.256733549,0.000114095,large
8763,P8663,Kitale,Agriculture,Non-Individual,"['A0097', 'A0027', 'A0029']",03/04/2017,2.509416668,0.000126871,large
8764,P8664,Meru,Telecommunications,Non-Individual,['A0078'],12/03/2009,1.033136091,5.22E-05,micro
8765,P8665,Thika,ICT,Non-Individual,"['A0065', 'A0014', 'A0056']",15/09/2019,2.706448853,0.000136832,large
8766,P8666,Mombasa,Healthcare,Non-Individual,['A0056'],05/07/2007,1.135944829,5.74E-05,micro
8767,P8667,Kericho,Waste Management,Non-Individual,['A0079'],08/10/2012,1.516861478,7.67E-05,medium
8768,P8668,Kitale,Hospitality,Non-Individual,"['A0066', 'A0089', 'A0069']",03/10/2008,1.587176158,8.02E-05,medium
8769,P8669,Nairobi,Construction,Non-Individual,"['A0044', 'A0022']",22/10/2021,2.434296332,0.000123073,large
8770,P8670,Kericho,Public Administration,Non-Individual,['A0004'],27/06/2007,1.38345934,6.99E-05,small
8771,P8671,Kericho,Water & Sanitation,Non-Individual,['A0079'],25/03/2014,2.283933103,0.000115471,large
8772,P8672,Kisumu,Transportation & Logistics,Non-Individual,"['A0078', 'A0076', 'A0084']",25/02/2007,2.581200947,0.0001305,large
8773,P8673,Machakos,Education,Non-Individual,"['A0070', 'A0051']",29/11/2021,4.025027587,0.000203496,large
8774,P8674,Kericho,Healthcare,Non-Individual,['A0079'],28/06/2022,1.603488692,8.11E-05,medium
8775,P8675,Kisumu,Manufacturing,Non-Individual,['A0089'],16/10/2018,1.13320055,5.73E-05,micro
8776,P8676,Meru,Transportation & Logistics,Non-Individual,"['A0036', 'A0019', 'A0100']",06/09/2009,1.030224478,5.21E-05,micro
8777,P8677,Nairobi,Telecommunications,Non-Individual,"['A0071', 'A0067', 'A0022']",06/10/2022,1.470644127,7.44E-05,medium
8778,P8678,Garissa,Public Administration,Non-Individual,['A0001'],22/04/2011,1.031936056,5.22E-05,micro
8779,P8679,Meru,Transportation & Logistics,Non-Individual,['A0081'],14/08/2005,2.121387239,0.000107253,large
8780,P8680,Nairobi,Public Administration,Non-Individual,"['A0035', 'A0050']",27/10/2010,1.286483977,6.50E-05,small
8781,P8681,Nakuru,Legal & Professional Services,Non-Individual,"['A0050', 'A0056', 'A0080']",24/12/2015,1.013752129,5.13E-05,micro
8782,P8682,Kericho,Public Administration,Non-Individual,"['A0081', 'A0073']",15/08/2010,1.617444191,8.18E-05,medium
8783,P8683,Kericho,Manufacturing,Non-Individual,"['A0065', 'A0095']",17/06/2021,1.000637834,5.06E-05,micro
8784,P8684,Meru,Healthcare,Non-Individual,['A0042'],14/07/2005,2.897861693,0.000146509,large
8785,P8685,Meru,Real Estate,Non-Individual,"['A0065', 'A0025', 'A0094']",20/08/2023,2.043331037,0.000103306,large
8786,P8686,Nyeri,Healthcare,Non-Individual,['A0096'],22/03/2012,1.056340966,5.34E-05,micro
8787,P8687,Mombasa,Entertainment & Media,Non-Individual,"['A0075', 'A0084']",31/08/2008,1.378667856,6.97E-05,small
8788,P8688,Meru,Security Services,Non-Individual,"['A0089', 'A0037']",06/12/2014,4.428277255,0.000223884,large
8789,P8689,Kisumu,Water & Sanitation,Non-Individual,['A0087'],16/03/2009,2.701173673,0.000136565,large
8790,P8690,Nyeri,Healthcare,Non-Individual,"['A0046', 'A0005', 'A0024']",05/12/2007,4.93691003,0.000249599,large
8791,P8691,Mombasa,Agriculture,Non-Individual,['A0082'],08/11/2021,1.111538031,5.62E-05,micro
8792,P8692,Eldoret,Education,Non-Individual,['A0011'],15/08/2005,1.334520292,6.75E-05,small
8793,P8693,Nyeri,Retail,Non-Individual,"['A0016', 'A0014']",21/08/2006,1.138908789,5.76E-05,micro
8794,P8694,Nairobi,Finance,Non-Individual,"['A0076', 'A0040', 'A0082']",17/10/2011,1.357398499,6.86E-05,small
8795,P8695,Thika,Agriculture,Non-Individual,['A0004'],26/06/2006,1.061938857,5.37E-05,micro
8796,P8696,Nakuru,Entertainment & Media,Non-Individual,"['A0057', 'A0085', 'A0075']",27/12/2022,2.543237776,0.00012858,large
8797,P8697,Mombasa,Mining & Quarrying,Non-Individual,['A0087'],06/02/2006,1.359809422,6.87E-05,small
8798,P8698,Thika,Mining & Quarrying,Non-Individual,"['A0025', 'A0094', 'A0098']",17/09/2017,1.045292627,5.28E-05,micro
8799,P8699,Machakos,Hospitality,Non-Individual,"['A0068', 'A0042']",24/02/2019,1.48179723,7.49E-05,medium
8800,P8700,Nairobi,Mining & Quarrying,Non-Individual,"['A0031', 'A0056', 'A0086']",23/07/2021,3.747455118,0.000189463,large
8801,P8701,Meru,Real Estate,Non-Individual,"['A0033', 'A0046', 'A0017']",07/03/2017,1.124699958,5.69E-05,micro
8802,P8702,Meru,Public Administration,Non-Individual,"['A0019', 'A0048', 'A0098']",14/09/2007,1.202463308,6.08E-05,small
8803,P8703,Nakuru,Transportation & Logistics,Non-Individual,"['A0081', 'A0005', 'A0074']",02/09/2020,1.223287818,6.18E-05,small
8804,P8704,Machakos,Mining & Quarrying,Non-Individual,"['A0044', 'A0024']",06/11/2014,2.185895402,0.000110514,large
8805,P8705,Thika,ICT,Non-Individual,"['A0001', 'A0099']",05/01/2011,1.428325801,7.22E-05,medium
8806,P8706,Mombasa,Entertainment & Media,Non-Individual,"['A0004', 'A0021', 'A0046']",16/11/2005,1.063944835,5.38E-05,micro
8807,P8707,Machakos,Real Estate,Non-Individual,"['A0032', 'A0074', 'A0065']",05/06/2012,2.174071684,0.000109916,large
8808,P8708,Kericho,Manufacturing,Non-Individual,['A0100'],23/11/2007,2.065051845,0.000104404,large
8809,P8709,Eldoret,Water & Sanitation,Non-Individual,['A0053'],04/02/2005,1.191379032,6.02E-05,small
8810,P8710,Eldoret,Real Estate,Non-Individual,"['A0092', 'A0028']",21/02/2015,2.073345327,0.000104824,large
8811,P8711,Meru,ICT,Non-Individual,"['A0056', 'A0007', 'A0037']",27/03/2012,1.825961316,9.23E-05,medium
8812,P8712,Kisumu,Manufacturing,Non-Individual,['A0083'],05/11/2018,1.536863706,7.77E-05,medium
8813,P8713,Meru,Transportation,Non-Individual,"['A0085', 'A0058']",04/02/2009,1.194967272,6.04E-05,small
8814,P8714,Nyeri,Entertainment & Media,Non-Individual,"['A0094', 'A0069', 'A0059']",01/08/2022,1.347380792,6.81E-05,small
8815,P8715,Kitale,Public Administration,Non-Individual,['A0082'],10/03/2016,1.645816793,8.32E-05,medium
8816,P8716,Kisumu,Security Services,Non-Individual,['A0037'],19/08/2018,2.142043192,0.000108297,large
8817,P8717,Meru,Transportation & Logistics,Non-Individual,['A0097'],18/09/2020,2.471367552,0.000124947,large
8818,P8718,Nairobi,Finance,Non-Individual,"['A0003', 'A0064']",13/09/2020,1.324891423,6.70E-05,small
8819,P8719,Eldoret,Waste Management,Non-Individual,"['A0046', 'A0095']",13/04/2016,1.039809071,5.26E-05,micro
8820,P8720,Eldoret,Transportation,Non-Individual,"['A0053', 'A0009']",08/08/2018,1.603820079,8.11E-05,medium
8821,P8721,Nakuru,Water & Sanitation,Non-Individual,"['A0017', 'A0093', 'A0014']",01/06/2011,1.877329884,9.49E-05,medium
8822,P8722,Kericho,Healthcare,Non-Individual,"['A0078', 'A0022']",18/02/2018,1.800386392,9.10E-05,medium
8823,P8723,Machakos,Arts & Culture,Non-Individual,"['A0073', 'A0050', 'A0087']",12/10/2012,1.332883095,6.74E-05,small
8824,P8724,Eldoret,Security Services,Non-Individual,['A0092'],27/09/2006,2.22318975,0.0001124,large
8825,P8725,Meru,Mining & Quarrying,Non-Individual,"['A0083', 'A0080', 'A0039']",02/02/2014,1.502577761,7.60E-05,medium
8826,P8726,Kericho,Healthcare,Non-Individual,['A0032'],24/06/2012,1.702554134,8.61E-05,medium
8827,P8727,Nakuru,Retail,Non-Individual,['A0012'],04/10/2013,1.626940595,8.23E-05,medium
8828,P8728,Machakos,Legal & Professional Services,Non-Individual,"['A0056', 'A0081', 'A0034']",12/05/2009,1.773905839,8.97E-05,medium
8829,P8729,Nairobi,Construction,Non-Individual,['A0094'],15/11/2010,1.442895717,7.29E-05,medium
8830,P8730,Machakos,Transportation,Non-Individual,"['A0078', 'A0031', 'A0026']",27/05/2009,13.97950236,0.000706773,large
8831,P8731,Kisumu,Legal & Professional Services,Non-Individual,"['A0024', 'A0096']",01/10/2009,1.222755908,6.18E-05,small
8832,P8732,Nyeri,Legal & Professional Services,Non-Individual,"['A0089', 'A0069']",30/01/2009,1.259947269,6.37E-05,small
8833,P8733,Thika,Mining & Quarrying,Non-Individual,['A0070'],21/09/2005,1.489370016,7.53E-05,medium
8834,P8734,Thika,Telecommunications,Non-Individual,"['A0006', 'A0094']",05/12/2022,4.061002463,0.000205315,large
8835,P8735,Nakuru,Hospitality,Non-Individual,"['A0005', 'A0021', 'A0030']",29/01/2011,1.092584657,5.52E-05,micro
8836,P8736,Mombasa,Construction,Non-Individual,"['A0013', 'A0019']",25/06/2015,1.365359199,6.90E-05,small
8837,P8737,Nakuru,Real Estate,Non-Individual,"['A0029', 'A0049']",25/09/2017,1.549895494,7.84E-05,medium
8838,P8738,Nakuru,Finance,Non-Individual,"['A0100', 'A0038']",02/03/2022,15.64257797,0.000790854,large
8839,P8739,Nyeri,Water & Sanitation,Non-Individual,['A0064'],12/02/2021,1.584250719,8.01E-05,medium
8840,P8740,Nakuru,Energy,Non-Individual,"['A0027', 'A0064']",01/05/2010,1.680617534,8.50E-05,medium
8841,P8741,Kisumu,Security Services,Non-Individual,"['A0091', 'A0082', 'A0001']",01/07/2007,1.843794546,9.32E-05,medium
8842,P8742,Nakuru,Entertainment & Media,Non-Individual,['A0018'],24/05/2019,1.037515922,5.25E-05,micro
8843,P8743,Machakos,Real Estate,Non-Individual,"['A0027', 'A0086', 'A0002']",29/12/2008,1.630036374,8.24E-05,medium
8844,P8744,Kisumu,Education,Non-Individual,"['A0076', 'A0051', 'A0007']",22/11/2014,3.317204989,0.000167711,large
8845,P8745,Meru,Security Services,Non-Individual,"['A0041', 'A0035', 'A0097']",14/11/2018,1.390142851,7.03E-05,small
8846,P8746,Meru,Waste Management,Non-Individual,"['A0044', 'A0026', 'A0015']",19/03/2023,1.148821236,5.81E-05,micro
8847,P8747,Eldoret,Retail,Non-Individual,['A0082'],16/05/2006,1.318211149,6.66E-05,small
8848,P8748,Nakuru,Telecommunications,Non-Individual,"['A0050', 'A0005']",08/08/2019,1.160728172,5.87E-05,small
8849,P8749,Eldoret,Education,Non-Individual,['A0069'],09/10/2015,1.741332876,8.80E-05,medium
8850,P8750,Nairobi,Transportation & Logistics,Non-Individual,"['A0027', 'A0003', 'A0012']",11/06/2015,1.341940904,6.78E-05,small
8851,P8751,Kitale,Hospitality,Non-Individual,"['A0089', 'A0029', 'A0035']",17/09/2006,1.82995565,9.25E-05,medium
8852,P8752,Nyeri,Agriculture,Non-Individual,['A0087'],24/02/2008,1.343570439,6.79E-05,small
